review,rating,date,clean_review,polarity,sentiment
i have been tired of it whenever i try to open it lags and either it has bugs always please resolve it,1,2026-03-06 10:56:08,i have been tired of it whenever i try to open it lags and either it has bugs always please resolve it,-0.2,Negative
"i often use pinterest to find my outfit and aesthetic there. It is very helpful to me. Also, u can find wallpaper that fits u.",5,2026-03-06 10:51:59,i often use pinterest to find my outfit and aesthetic there it is very helpful to me also u can find wallpaper that fits u,0.2,Positive
luvvv ittt,5,2026-03-06 10:47:08,luvvv ittt,0.0,Neutral
i love this app very useful and asthetic,5,2026-03-06 10:45:35,i love this app very useful and asthetic,0.445,Positive
nice,5,2026-03-06 10:38:01,nice,0.6,Positive
because this app don't pick up birthdate,1,2026-03-06 10:02:11,because this app dont pick up birthdate,0.0,Neutral
Good 👍👍👍👍,5,2026-03-06 09:50:09,good ,0.7,Positive
really good ideas 💡 👌,5,2026-03-06 09:46:05,really good ideas ,0.7,Positive
asthetic one,5,2026-03-06 09:38:29,asthetic one,0.0,Neutral
I will give this 5 stars ⭐ as it is a amazing app🎀 . you can take help in several things 🦋 it is so good it helped me alot.🌷,5,2026-03-06 09:36:05,i will give this stars as it is a amazing app you can take help in several things it is so good it helped me alot,0.43333333333333335,Positive
this app is so much useful and I use it for my art and this app is better than the other apps i really like the imagenation of this app u must try this app,5,2026-03-06 09:06:58,this app is so much useful and i use it for my art and this app is better than the other apps i really like the imagenation of this app u must try this app,0.21875,Positive
The most whimsical app to ever exist and it's for the gurlss 💅💅😋,5,2026-03-06 09:01:06,the most whimsical app to ever exist and its for the gurlss ,0.0,Neutral
"Pinterest used to be a great, but is now impossible to use due to an overwhelming number of ads. I literally now get more ads than pins, making the platform worthless. Good bye Pinterest.",1,2026-03-06 08:51:57,pinterest used to be a great but is now impossible to use due to an overwhelming number of ads i literally now get more ads than pins making the platform worthless good bye pinterest,0.12976190476190474,Positive
this app is opening fail..i tried to 100 times but same give me a same problem all times.🥺... i facing on gmail account login problem.,1,2026-03-06 08:50:29,this app is opening faili tried to times but same give me a same problem all times i facing on gmail account login problem,0.0,Neutral
pinterest is really very professional app . like it's features are amazing. it always gives the ideas and videos just as I think in my brain 😭🥺😘😘,5,2026-03-06 08:43:06,pinterest is really very professional app like its features are amazing it always gives the ideas and videos just as i think in my brain ,0.36500000000000005,Positive
it is very aesthetic,1,2026-03-06 08:18:23,it is very aesthetic,0.2,Positive
I gave it a three because when I send a post to a email from it it won't go back to the pinterest site. And it used to do that . And the only thing I can do to try to get back to the site is to restart my phone every single time . That's very frustrating .,3,2026-03-06 07:52:26,i gave it a three because when i send a post to a email from it it wont go back to the pinterest site and it used to do that and the only thing i can do to try to get back to the site is to restart my phone every single time thats very frustrating ,-0.11828571428571429,Negative
this is so Aesthetic🐭,5,2026-03-06 07:49:45,this is so aesthetic,0.0,Neutral
good,5,2026-03-06 07:35:41,good,0.7,Positive
My favourite ngl,5,2026-03-06 07:26:36,my favourite ngl,0.0,Neutral
The app is really good🕊💌💖,4,2026-03-06 07:18:31,the app is really good,0.7,Positive
can't login ..keeps telling me rate exceeded try again in 30 minutes ...and this is on multiple devices ...this is not a problem an app of this Calibre should be having,4,2026-03-06 06:51:17,cant login keeps telling me rate exceeded try again in minutes and this is on multiple devices this is not a problem an app of this calibre should be having,0.0,Neutral
I love pinterest. Is so well.,5,2026-03-06 06:33:08,i love pinterest is so well,0.5,Positive
This app deserves ZERO stars. It used to be great for curating boards of ideas. Now it's AI trash and Ads. 99% of the home page is ads these days. Bring back the old school pinterest and take your unrelated ads away.,1,2026-03-06 06:32:43,this app deserves zero stars it used to be great for curating boards of ideas now its ai trash and ads of the home page is ads these days bring back the old school pinterest and take your unrelated ads away,0.3,Positive
it's very good i find everything I want it helped me a lot to make my bestie gift it recommends me the best of all the internet i love this app 💗,5,2026-03-06 06:27:58,its very good i find everything i want it helped me a lot to make my bestie gift it recommends me the best of all the internet i love this app ,0.8033333333333333,Positive
"It's a great app but it has many problems. The block button feature is pointless and it doesn't even block pins from a user. I wanted to blocking someone because they kept posting Ai-generated pins but even after blocking them their pins still showed. And also, on a collaborative board, theres a bug that occurs where you won't be able to see the other's pins they saved to said board. I had to literally get on another account to see what my friend had saved. Seriously, fix your app.",2,2026-03-06 06:24:54,its a great app but it has many problems the block button feature is pointless and it doesnt even block pins from a user i wanted to blocking someone because they kept posting aigenerated pins but even after blocking them their pins still showed and also on a collaborative board theres a bug that occurs where you wont be able to see the others pins they saved to said board i had to literally get on another account to see what my friend had saved seriously fix your app,0.24333333333333335,Positive
Very good 👍👌,5,2026-03-06 06:18:02,very good ,0.9099999999999999,Positive
so cute very nice,5,2026-03-06 06:13:53,so cute very nice,0.64,Positive
best,5,2026-03-06 06:00:49,best,1.0,Positive
I LOVE IT ITS REALLY COOL SND CAN EDIT THINGS LIKE COLLAGES AND BOARDS I FIND THINGS AND EDIT WALLPAPERS HERE!,5,2026-03-06 05:48:52,i love it its really cool snd can edit things like collages and boards i find things and edit wallpapers here,0.425,Positive
it used to be good now every two pictures there is an ad and too many AI pictures.,1,2026-03-06 05:46:34,it used to be good now every two pictures there is an ad and too many ai pictures,0.6,Positive
good,4,2026-03-06 05:32:34,good,0.7,Positive
good,4,2026-03-06 05:14:18,good,0.7,Positive
Raja yadav ke INDIAN gana ♥️💪💪💪💪,4,2026-03-06 05:07:51,raja yadav ke indian gana ,0.0,Neutral
I love it,5,2026-03-06 04:55:47,i love it,0.5,Positive
"Pinterest's my go-to for ideas! ✨ Find anything from recipes to decor, and save it all.",5,2026-03-06 04:52:44,pinterests my goto for ideas find anything from recipes to decor and save it all,0.0,Neutral
i luv,5,2026-03-06 04:47:56,i luv,0.0,Neutral
Beautiful App 😍,5,2026-03-06 04:46:58,beautiful app ,0.85,Positive
Used to be a great app years ago but with how infested it is with ads and AI slop Im over it. Not to mention the new AI moderation system. Just awful,1,2026-03-06 04:40:12,used to be a great app years ago but with how infested it is with ads and ai slop im over it not to mention the new ai moderation system just awful,-0.0212121212121212,Negative
one of the best aap i ever used .,5,2026-03-06 04:36:33,one of the best aap i ever used ,1.0,Positive
love yaaallll🫶😘,5,2026-03-06 04:23:52,love yaaallll,0.5,Positive
I am one more ad filled recipe away from deleting this app and using index cards. The work around to escape the ads was to view the printable version... and now they have added ALL THE ADS to the printable version... AND the ads print and cover up the GD recipe. Make it make sense!! The other day I wanted to print and with all the ads my recipe was 37 pages long... 37!! That's absolutely crazy!! This app has turned into garbage. AND no I'm not upgrading and paying for it!!,1,2026-03-06 04:20:47,i am one more ad filled recipe away from deleting this app and using index cards the work around to escape the ads was to view the printable version and now they have added all the ads to the printable version and the ads print and cover up the gd recipe make it make sense the other day i wanted to print and with all the ads my recipe was pages long thats absolutely crazy this app has turned into garbage and no im not upgrading and paying for it,0.025,Positive
