review,rating,date
literally the best app highly recommend 🎀,5,2026-03-05 15:51:08
I am satisfied with the app,5,2026-03-05 15:46:01
just perfect!,5,2026-03-05 15:42:19
"if there is an app that keeps me updated with latest fashion,art , interior decoration,food recipes.....the list is endless ..it's a must have app.",5,2026-03-05 15:38:46
Just love it!!!!!!,5,2026-03-05 15:37:01
excellent,4,2026-03-05 15:36:54
💙🤍💙(⁠ꏿ⁠﹏⁠ꏿ⁠;⁠),5,2026-03-05 15:30:51
I love this app❤️,5,2026-03-05 15:30:09
Good App with good contents,5,2026-03-05 15:29:21
i love pinterest so much I love that we can create our own pins 😜😁,5,2026-03-05 15:08:50
this is best aap ever,1,2026-03-05 15:08:28
I love using Pintrest because I can find some great recipes to try so my meals don't become boring and repetitive.,5,2026-03-05 15:08:27
A cool group,5,2026-03-05 15:06:32
best app for anything,5,2026-03-05 15:05:14
amazing sir i swear aise aap kabhi nhi dekha😊,5,2026-03-05 15:02:26
this apps make me easy to search some image.,5,2026-03-05 14:58:24
very impressive,5,2026-03-05 14:54:03
Anime clips for edit he yah very nice he,3,2026-03-05 14:52:07
clear pics n videos,4,2026-03-05 14:41:47
excellent 😆,5,2026-03-05 14:32:11
good,4,2026-03-05 14:27:24
Excellent,5,2026-03-05 14:25:37
"I love, love, love pinterest. I crochet from pinterest. I bake the recipes and make jewelry from pinterest. This app is awesome !!!!",5,2026-03-05 14:24:46
The best App ♡,5,2026-03-05 14:15:43
very nice l love it,5,2026-03-05 14:03:43
nice app,5,2026-03-05 14:01:57
asthetic app,5,2026-03-05 13:56:55
nice app,5,2026-03-05 13:50:34
Can we please get it in different colours like diff themes blue pink etc please overall it is THE best app like really,5,2026-03-05 13:48:29
"Its cool, but I wish we could call with the people we can chat with on Pinterest.. The app is still gud tho",5,2026-03-05 13:37:51
baguss apk nyaa banyak fotoo bisa bikin kolasee tapii iklan nya yang kurang senonoh di hapus aja yaa (contohnya free reels itu ada kek adegan dewasa itu di hapus aja ya),4,2026-03-05 13:36:32
tak boleh masuk barua,1,2026-03-05 13:17:20
love it so much it give you impose ❤️ 💙,5,2026-03-05 13:16:02
🙂,1,2026-03-05 13:05:30
it's great for when you're looking for good photos,5,2026-03-05 12:59:07
its cool btw i recommended this app when you need some examples cause when we need some pics for homeworks/works we will just search here and it pop up i like it cause i can get some pics for wallpaper of my phone and others i like this app,5,2026-03-05 12:56:01
east or west pinterest is best,5,2026-03-05 12:54:10
Best app in whole the world ✨️🫠💞,5,2026-03-05 12:50:36
"ahhhh! you cannot rate pinterest anything less than 5 stars! you truly wouldn't understand once you download and see it for yourself. currently, pinterest has become my Instagram! but I would recommend using it on iOS, as it's much smootherr.",5,2026-03-05 12:43:34
My account has been deactivated without any reason and they are saying that my email has expired. 😒😞,1,2026-03-05 12:38:04
THIS APP IS PEACEFUL BUT SOMETIMES IT JUST KEEPS LOADING...CREATORS FIND A SOLUTION TO IT THANKYOU,3,2026-03-05 12:33:37
this is amazing app for artist💗😊😊,4,2026-03-05 12:32:42
ok WTH THAT UGLY APP IS THAT bc wydm I have to enter my age MY DAD HELP ME TYPE MY REAL AGE AND I CAN'T GO IN guys don't trust this app kiiyshaff out,1,2026-03-05 12:31:41
amazing,5,2026-03-05 12:29:17
good,5,2026-03-05 12:22:10
❤️,5,2026-03-05 12:21:38
سيء للغايه 👎,1,2026-03-05 12:16:48
I love this app wish I could get rid of the ads.,4,2026-03-05 12:13:41
Yesss! Pinterest is the best app ever.,5,2026-03-05 12:12:33
"This app always helps me to find cute, beautiful, pictures. Especially Hazbin Hotel and Helluva Boss pictures since I'm a Helluva Boss and Hazbin Hotel fan. and it helps me find more kawaii pictures and beautiful paintings.",5,2026-03-05 11:58:03
Very creative and useful.,5,2026-03-05 11:56:52
Kya es app sa ham pasia kma Sakta hai ?,1,2026-03-05 11:38:43
"Pinterest is my favorite app because I can find the most beautiful and clear pictures here. Whatever I search for, I always get high-quality and relevant images. The photos are sharp, aesthetic, and exactly related to the topic. It makes searching so easy and enjoyable. Truly a 5-star experience! ⭐⭐⭐⭐⭐",5,2026-03-05 11:34:40
very useful for projects,5,2026-03-05 11:22:14
love it,5,2026-03-05 11:00:42
"goof can search for references on Pinterest for me, but the bug is not fixed :/",3,2026-03-05 10:55:08
this app is sooo good and l am sooo obsessed with this app ✨,5,2026-03-05 10:33:51
excellent,5,2026-03-05 10:27:16
amaizing app,5,2026-03-05 10:26:20
It's good app,4,2026-03-05 10:13:06
"I love the concept of this app. I've used it mainly for recipes. I want to give it a 5 star rating so bad; however, the pop up ads are out of control. I couldn't even read the recipe because my whole page was covered except for the top sentence. There had to be at least 20 pop ups. I would rather watch a 2 minute ad here and there then deal with 600 pop up ads. It used to be tolerable but it's getting so bad. Is there anything you can do?",3,2026-03-05 10:04:27
I want to reactivate my account I did not do anything on Pinterest bad and it is telling to me that I am banned please help me and app is great I love it ❤️,3,2026-03-05 09:50:55
acha work karta Hain ya or bilkul trendy app Hain,5,2026-03-05 09:47:51
"overall I LOVE this app, I am a certified Pinterest girlie and spend ages using it because it's so good, I love the boards and collages and almost everything it has to offer. but I have a BIG request that has been bothering me since I started. but I do have 1 problem as well. the ads between the pins, I will click on an ad while aiming for a pin and it will either take me to the website or put the ad in full screen. but my BIG REQUEST is that you let us customize our board thumbnail!",5,2026-03-05 09:47:24
I'm taking you all the way off my phone.Because you keep sending me messages and I do not like being sent messages.You got that low life,1,2026-03-05 09:45:54
This app is terrible; photos and videos won't load or download even with high-speed internet...😡,1,2026-03-05 09:44:10
a good time pass for me,5,2026-03-05 09:41:46
I love this app too much 💗🎀,5,2026-03-05 09:41:29
"the best memes , fan arts and inspis!! love it",5,2026-03-05 09:18:26
The best,5,2026-03-05 09:01:54
Amazing,5,2026-03-05 09:00:04
very easy n very informative.good to use,5,2026-03-05 08:54:48
interesting and helpful app,5,2026-03-05 08:42:23
good,5,2026-03-05 08:40:38
there is everything that I want😭🫶🏻,5,2026-03-05 08:29:25
"my android is version 10, I downloaded the app multiple times but it does not install into my phone even though there is enough space.",1,2026-03-05 08:28:39
Stop sending 2 factor verification codes that can't be used because they start with a '0',2,2026-03-05 08:07:57
so good ............,5,2026-03-05 08:01:21
worst,1,2026-03-05 07:45:23
best app,5,2026-03-05 07:41:16
love everything,5,2026-03-05 07:24:26
favourite,5,2026-03-05 07:19:44
I haven't used this app but I have listen about it and I am using this app for earning money I have installed this app three times and deleted it three times because I see some privacy issues.,5,2026-03-05 07:03:01
itsss such a helpful app I really love his app a lot and I can find all kinds of things I want to let it be nails; clothes; phones even interior desigs,5,2026-03-05 07:01:29
mast hai bhai ❤️,5,2026-03-05 06:56:20
Great decor tips and recipes.,5,2026-03-05 06:53:37
so good,5,2026-03-05 06:26:20
"I love , love Pinterest best app ever",5,2026-03-05 06:21:44
good to find idea,5,2026-03-05 06:13:11
1 star because I can't delete my account and because of ads,1,2026-03-05 05:37:34
"Pinterest was great but has completely changed. For every one image in my feed there are 3 sponsored advertisements. It's full of ads and constant. Out of the few content that isn't sponsored you get a lot of ai, many of the links are repetitive so your essentially seeing the same things over and over for days or weeks, and the majority of content is incomplete or fake. It's really too bad because Pinterest was such a great tool.",1,2026-03-05 05:27:45
best forever and ever ×10000000000000000,5,2026-03-05 05:19:27
Mostly ads,2,2026-03-05 05:11:52
Good ! 👍 😊 .,5,2026-03-05 05:08:45
"hey Pinterest, I don't know if you're aware but some of your ads have some p*rn in it. would be great if you check and remove it",4,2026-03-05 04:55:12
add fast scroll plzzzz,4,2026-03-05 04:51:38
best app ever,5,2026-03-05 04:45:44
"this is my favourite app because it shows aesthetic ,drawing ideas,decoration ideas,recipies etc. Iam really satisfied by this app . this app deserve 5 ⭐⭐⭐⭐⭐ but unfortunately.......😔 that's ok . I recoment this app for every type or taste of people ☺️☺️",5,2026-03-05 04:42:05
very useful 😁,5,2026-03-05 04:32:25
super,5,2026-03-05 04:31:12
nice app,5,2026-03-05 04:29:51
"Everything I look for is here, Thank You",5,2026-03-05 04:20:56
pinterest is amazing app so plz use that app it is very helpful,5,2026-03-05 04:18:53
love it...from the great photos to the awsome do it urself projects .....very informative on alot of different types of things...great recipes and everything in between...,5,2026-03-05 04:10:02
nice,5,2026-03-05 03:58:38
good,5,2026-03-05 03:42:53
one of the worst application,1,2026-03-05 03:24:54
Pinterest have been crash a whole week . please fix this,1,2026-03-05 03:18:35
very nice 🙂🙂🙂🙂🙂,5,2026-03-05 03:17:26
found a great banana nut bread recipe,5,2026-03-05 03:13:37
fantastic app,5,2026-03-05 03:04:50
good,5,2026-03-05 03:04:11
Aesthetics at its peak and Its my fav app🥲❤️it will tune with your taste and Such a Good app💋✨Loved It,5,2026-03-05 02:49:08
🤙🤙,5,2026-03-05 02:46:47
"The unnecessary celebrity boards in the search is just clogging up what I want to see that ACTUALLY relates to my interests, and the random genre boards at the top of the home feed can't be removed and it bugs constantly. Please stop changing and adding things that people literally haven't asked for. :/ this goes for the genAI garbage as well. It's an insult to the artists that use pinterest, and it needs to be removed IMMEDIATELY.",1,2026-03-05 02:38:32
universe best app ✨🫴🤌,5,2026-03-05 02:29:46
This app is absolute trash now. If you want nothing but ads and no crafts anymore what's so ever. Very sad.,1,2026-03-05 02:20:42
love it,5,2026-03-05 02:07:22
this aap is not unavailable for the date of birth to create an account,1,2026-03-05 01:57:11
Pin interest nice,5,2026-03-05 01:54:58
nice,5,2026-03-05 01:53:43
I love it!!!!!!,5,2026-03-05 01:45:00
very nice,4,2026-03-05 01:42:01
best app,5,2026-03-05 01:37:37
great,5,2026-03-05 01:32:57
Recently has been banning art that does not cross guidelines. Been having issues with pinning wedding dresses due to same regulation there's something wrong with the app now. also it's 99% Amazon Ads and most of them aren't even the product they're selling. when it started it was cool but obviously greed and consumers ruined that too.,1,2026-03-05 01:24:16
😍,5,2026-03-05 01:22:51
exelent,5,2026-03-05 01:17:27
"I've transitioned from personal to a business account. Before you guys removed a feature from the app that was pretty useful, it's now gone. It used to show me the pins I saved, how many people viewed, engaged, or interacted, now it's gone, why? Also when someone likes a comment or interacts with me and I get notified, I use to be able to click on their names and add them as a friend to build friendships. Now that feature is gone. Go back to basics and stop messing with the app!",2,2026-03-05 01:15:32
