review,rating,date
nice app,5,2026-03-08 10:29:08
Why am I seeing too many dihs in this app,5,2026-03-08 10:19:03
"It's really fantastic app, byt there is something very noticeable, I request admins to pay attention that there are Al made Quranic verses on Pinterest, they are usually all WRONG, there are mistakes of A'rab and people are creating without knowing,kindly pay attention",3,2026-03-08 10:17:32
good,5,2026-03-08 10:17:08
"Pinterest is an inspiring platform full of creative ideas for fashion, design, food, and more. It’s perfect for discovering and saving inspiration.",5,2026-03-08 10:15:28
perfect,3,2026-03-08 10:09:51
good app,5,2026-03-08 10:07:53
U can explore and I love it,5,2026-03-08 09:58:41
"Pinterest is a really good app for finding visuals for the designs, art and styles. I've been lately using it for like just three months, and the usability of this app is crazy. This app can really show you visuals ranging from home decor to ANY kind of outfit This app is really A WING FOR IMAGINATION of thousands of individuals ✨️",5,2026-03-08 09:47:41
It's been my go to! ♥️,5,2026-03-08 09:47:29
this app aesthetic 🌷 pfp pics etc...,4,2026-03-08 09:42:10
it's a great app. really nice one I spend my ideas with Pinterest....... 💗🌼😍🌸,5,2026-03-08 09:36:14
💩,5,2026-03-08 09:34:43
Wonderful ❤️,5,2026-03-08 09:10:26
Amazing 😍😍🤩,5,2026-03-08 09:05:48
"THANK YOU VERY MUCH PINTEREST TO MAKE ME HAPPY EVERY WHEN IM VERY DEPRESS AND I HOPE YOU WILL NEVER DISAPPEAR AND LOSE, PINTEREST IS THE BEST APP EVER IN MY ENTIRE LIFE AND POST ANY OTHER PICTURE ABOUT LIFE AND CREATE MORE NEW THINGS IN LIFE AND PINTEREST IS THE BEST APP IN EVERY OTHER APP LIKE INSTAGRAM AND YOUTUBE AND TUMBLR AND MANY MORE PINTEREST IS VERY USELESS AND IT REALLY WORKS AND I REALLY LOVE PINTEREST",5,2026-03-08 09:03:19
Nicest app✨,5,2026-03-08 08:59:47
It's a useful app. Easy to use. Thank you.,5,2026-03-08 08:51:22
wow,5,2026-03-08 08:45:57
so elegant app,5,2026-03-08 08:38:12
best,5,2026-03-08 08:30:10
good but can't reveal somethings and lag very much but a good app you can try,1,2026-03-08 08:27:59
so good,5,2026-03-08 08:27:51
very nice 👌🤩,5,2026-03-08 08:23:29
How do you post on Pinterest?,4,2026-03-08 08:19:20
I can't even change my profile uselesss,1,2026-03-08 08:16:58
goooddddddd,5,2026-03-08 08:12:17
"My pins have been taken down for NO reason at all. Using AI to moderate the platform is the BIGGEST mistake each one of you developers ever made. I'm going to delete my account, hoping this starts a massive boycott",1,2026-03-08 07:48:57
"I love this app it gives me ideas about encouraging scriptures and words from GOD, fashion, recipes, cute images and videos of other folks pets, and more.",5,2026-03-08 07:48:06
very nice app.,5,2026-03-08 07:47:44
"best app for handling my yt channel, cuz if this doesn't exist, i wouldn't be able to make my yt channel 🎉. love you pinterest ✨🌷💎🎀",5,2026-03-08 07:40:57
very fine,5,2026-03-08 07:36:30
Nice,4,2026-03-08 07:34:34
excellent,5,2026-03-08 07:31:51
Nice 💯🙂,5,2026-03-08 07:21:33
amazing,5,2026-03-08 07:16:28
This app is do damn Aesthetic 🐾🫶🏻 I love this app my fav app 😭,5,2026-03-08 07:11:56
𝓛𝓾𝓿 𝓲𝓽💋✨,5,2026-03-08 07:06:50
"the app itself is good but there are a lot of bugs. (1) whenever I post a pin and get a notification of a comment on it, i cannot see the comment once i click on the notification. (2) the indicator for number of notifications doesn't match with the ones they show me in the notifications in the page. It does not notify me for all comments/replies. (3) If I get notified someone replied/liked my comment on a pin, I often see that the comments have been disabled, but others can still interact.",3,2026-03-08 07:05:21
This is the best app I ever seen 😍,5,2026-03-08 06:59:39
"Satisfied with this app, love the quotes, drawing ideas and all 🤗",5,2026-03-08 06:58:19
really good learning lots of stuff every day but I want to be part of Pinterest too I want my pics to be part of it how do I do that,5,2026-03-08 06:55:36
funny,5,2026-03-08 06:49:42
good 👍,5,2026-03-08 06:41:45
it's too harm for me,1,2026-03-08 06:39:53
more ad than pins :/,1,2026-03-08 06:38:45
vey nice app,5,2026-03-08 06:30:44
my applications are misbehaving,1,2026-03-08 06:24:45
This is the best app i have everr seen,5,2026-03-08 06:15:37
good,5,2026-03-08 06:08:11
Very good App 👍,5,2026-03-08 05:56:00
good... not that much...,4,2026-03-08 05:52:15
"The app has given some inappropriate ads to show while I was scrolling. I can, of course, scroll it away and never come back to thisbapp. However, the bad stuff is still in there, present, not removed, which makes me feel this feeling of what we call: Cognitive Dissonance. Also, the Ai modifier. I do care if the image's blurry, but it sometimes spark some misunderstanding to the commenters that the images are Ai-generated. Please fix these issues.",1,2026-03-08 05:47:56
I love looking at all the ideas and insights.,5,2026-03-08 05:44:30
This is wonderful !!,5,2026-03-08 05:42:55
Nice,5,2026-03-08 05:33:31
best,5,2026-03-08 05:32:10
best,5,2026-03-08 05:31:28
"Banyak idea untuk DIY, fashion, dan home decor.",5,2026-03-08 05:29:30
It is one of the beautiful apps out there. It has helped me so muchh and I can find ANYTHING according to my taste!!I love this app!!!🎀🎀,4,2026-03-08 05:29:16
"“This was a good app before, but now I can’t see anything properly. I’m not able to download or save anything anymore. Also, Pinterest is not working in good condition inside the app. It has many problems now and the experience has become very frustrating. Please fix these issues soon.” thank you",5,2026-03-08 05:27:23
Love it,5,2026-03-08 05:24:25
excellent,5,2026-03-08 05:17:18
super app for wallpaper HD 😍,4,2026-03-08 05:10:26
I tried to make an a account but when I got to the age part i put in real age and it doesn't work while my sister can login to pinterest like bro,1,2026-03-08 05:06:20
has a lot of browser and searching... and able to make your own board so people can see. I like making new friends it's easier this way.,5,2026-03-08 05:04:29
new opposition 💖,5,2026-03-08 04:58:14
nice,5,2026-03-08 04:49:32
Lcv not letting me a account Oh,1,2026-03-08 04:47:00
doesn't open😡🤬😤,2,2026-03-08 04:44:56
It's like a detox app from draining and killing your brain cells from another social media app. It gives you your unique aesthetic based on what you want on your page. it makes you more creative in your daily life when you use it. The best app to exist to be honest.,5,2026-03-08 04:42:29
bagus dan aesthetic :),5,2026-03-08 04:29:20
love it,5,2026-03-08 04:21:44
"I like that I can save websites, create pins, and put them into categories. I am planning my dreams, planning purchases, and meal planning with Pinterest. I sometimes have issues with the app glitching and not working as it should. I don't like that I can't leave notes on my pins, and I wish they would change the recipe posting(s) to allow the poster to add the recipe in full on the post.",4,2026-03-08 04:20:09
"used to love this app for inspiration and really good recipes but it's impossible now. every other post is an ad. I used to try and hide them to hopefully ""work"" the algorithm but it's useless now, nothing works. it went from being a great inspiration resource to a nauseating Bill board. only recommend if you know how to wade thru fake AI ads and can tolerate black mirror level ad barrage",1,2026-03-08 04:18:58
good,5,2026-03-08 04:09:58
login problem inthis app please fix see problem,2,2026-03-08 04:08:52
Good,5,2026-03-08 03:57:11
"Its one of my favourite apps... i swear you are gonna love it too. it gets so personalized overtime, recommending exactly the pins you never thought you needed, you can explore as vividly you can, create as much as you wish. Its so fun, it has all sorts of criterions thoughts, genres,in short everything to discover.",5,2026-03-08 03:44:27
i have no words hunny 😭⭐✨🎀,5,2026-03-08 03:41:56
"the number of ads is crazy. this isn't an app to view your pins. it's an app to view their advertisements, with a pin or two in-between.",1,2026-03-08 03:31:38
good for taking idea from here,5,2026-03-08 03:26:52
I use it for Ibis paint and for sketching! I love it!!! 1000/1000 good work!,5,2026-03-08 03:21:47
Pinterest always give me great ideas and satisfaction. love it.💯,5,2026-03-08 03:21:38
बहुत ही प्यारा परिवार है,5,2026-03-08 03:20:45
Pinterest tells me certain pins are violating rules but they do not specify which pin from which board it is. I can't even see the picture of the pins that apparently violate the rules in the reports and violations center,2,2026-03-08 03:15:31
it's good but it needs to find god,5,2026-03-08 02:40:42
It's not longer Emily it's sharon wiens,4,2026-03-08 02:40:03
I love Pinterest! I find so many awesome ideas for my paintings and craft projects.,5,2026-03-08 02:33:40
nice app,5,2026-03-08 02:17:36
"I have been a Pinterest user for 15 years. As a designer and architect this has been a wonderful design tool. However, the ads have gotten out of control. 4 out of 6 posts will be ads. And those 2 ""normal"" posts are etsy offerings or AI generated images. The ads now make pinning impossible and the heart of this app has been lost. Im honestly upset and disappointed. Pinterest has been a trusted design tool for my whole career. But ill be looking elsewhere for inspiration from here on out.",2,2026-03-08 02:14:48
omggg this app is sooooo amazing plsss download it!!,5,2026-03-08 02:05:44
superb,5,2026-03-08 01:55:02
good,5,2026-03-08 01:53:33
ok,5,2026-03-08 01:50:22
what did you do to the interface nooo!! also ai slop is rampant and i hate it. the ai detection is a great idea but poorly executed. btw what is up with the comment section? why do random letters and numbers keep disappearing? oh yeah also the ads are ridiculous. i don't mind them once in a while but now it seems that there are more ads than actual content. 😮‍💨,2,2026-03-08 01:48:20
I'm no longer using it since they changed it. go back to the original way it used to be. stop changing things that don't need to be!!,1,2026-03-08 01:26:48
i love this app smmm!!!,5,2026-03-08 01:20:54
"way too many ads, especially those long ads that makes you feel like you're scrolling forever to get to the end of it, and pins keep getting hidden even though i don't publish images that are violating the community guidelines and comments keep getting turned off and whenever i try to turn them back on it doesn't do anything. i miss pinterest before all this stupid ai stuff",1,2026-03-08 01:01:42
"I, unfortunately, at times, spend hours scrolling through wallpapers, tattoos & shopping. I love Pinterest because there is nothing I cannot find and it aligns automatically with my special interests.",5,2026-03-08 00:58:02
Funny app!😚😋,5,2026-03-08 00:40:22
open not properly,2,2026-03-08 00:32:55
The app is great. I love it. But it would be better if you give us an option where we can delete our saved pins.,4,2026-03-08 00:20:49
Pinterest has a lot of helpful information that I use on a daily basis. Thank you.,5,2026-03-08 00:19:48
it is so east to find thinge,5,2026-03-08 00:08:14
"they have changed a lot up it's all clutter, Not much interesting .",1,2026-03-08 00:03:40
👌,3,2026-03-07 23:35:11
Very good,1,2026-03-07 23:32:37
"Enjoy Pinterest but to much AI now and the older pictures are hard to find if at all and the save button i don't like the option to save a pin then get blocked because someone didn't want their pin saved. I use the app daily, but I don't like feeling like i did something wrong by saving a pin and thinking it's okay because it's optional.",4,2026-03-07 23:23:20
