review,rating,date,clean_review,polarity,sentiment
"I've had Pinterest for years & it used to be awesome, now it's mainly ads & AI. I have ads pop up CONSTANTLY when I'm looking for ideas. Unfortunately I rarely use it anymore, for these exact reasons, and I'll likely delete it.",1,2026-03-09 00:32:13,ive had pinterest for years it used to be awesome now its mainly ads ai i have ads pop up constantly when im looking for ideas unfortunately i rarely use it anymore for these exact reasons and ill likely delete it,0.17380952380952383,Positive
"no matter what you look for on pinterest it is there, I love this site.",5,2026-03-09 00:25:32,no matter what you look for on pinterest it is there i love this site,0.5,Positive
love the photos,5,2026-03-09 00:20:17,love the photos,0.5,Positive
excellent,5,2026-03-09 00:19:39,excellent,1.0,Positive
i use pinterest for everything I just love it,5,2026-03-08 23:54:02,i use pinterest for everything i just love it,0.5,Positive
great,5,2026-03-08 23:19:42,great,0.8,Positive
The pictures were good until those annoying ads started popping up. It makes zero sense—why am I getting “hot drama” ads when I’m searching for outfits? At least show e-commerce ads. Seriously?,3,2026-03-08 23:14:19,the pictures were good until those annoying ads started popping up it makes zero sensewhy am i getting hot drama ads when im searching for outfits at least show ecommerce ads seriously,-0.09666666666666668,Negative
ads are interfering with ability to access recipies. sometimes they are right in the middle of a recipe. seriously considering not using pinterest for recipes. Sad because it has always been my go to.,2,2026-03-08 23:07:48,ads are interfering with ability to access recipies sometimes they are right in the middle of a recipe seriously considering not using pinterest for recipes sad because it has always been my go to,-0.13690476190476192,Negative
"Perfect for organizing my ""mood boards."" This app is a lifesaver for my planning. I love creating different boards for my university studies, outfit ideas, and travel bucket lists. The ""Save"" feature is so easy to use, and I love how I can find high-quality images for literally anything I’m interested in.",5,2026-03-08 23:07:09,perfect for organizing my mood boards this app is a lifesaver for my planning i love creating different boards for my university studies outfit ideas and travel bucket lists the save feature is so easy to use and i love how i can find highquality images for literally anything im interested in,0.44722222222222224,Positive
"Pinterest, I love you, 5/5, BUT I AM BEGGING YOU CHANGE THE LAYOUT BACK I DONT LIKE THE ABSENCE OF THE BOTTOM BAR :(((",5,2026-03-08 22:52:45,pinterest i love you but i am begging you change the layout back i dont like the absence of the bottom bar ,0.1625,Positive
"I've had Pinterest since I was 10, GET AI AWAY FROM ME!!!!!!! IDC WHAT PARTNERSHIP YOU HAVE NOW OR WHAT COMPANY BOUGHT IT, NO ONE WANTS AI!!!!!!!!!!! MY USAGE HAS DRASTICALLY DECREASED, AND I'M NOT THE ONLY ONE I THINK YOU NOTICED, STOP IT!!!",1,2026-03-08 22:32:41,ive had pinterest since i was get ai away from me idc what partnership you have now or what company bought it no one wants ai my usage has drastically decreased and im not the only one i think you noticed stop it,-0.06666666666666667,Negative
"this is such a good app for recipes, cute fits, and background ideas. I totally recommend 👌👍",5,2026-03-08 22:30:44,this is such a good app for recipes cute fits and background ideas i totally recommend ,0.3,Positive
"Pretty good! I love using Pinterest for reorganizing my room, having fandom boards, and drawing ideas! However, I get the occasional AI, which I don't consider art. Along with 'not art', some people steal art and don't credit, and just turn their comments off, and don't take it down. As an artist, it's frustrating. Other than that, really good app, really appreciate.",5,2026-03-08 22:24:39,pretty good i love using pinterest for reorganizing my room having fandom boards and drawing ideas however i get the occasional ai which i dont consider art along with not art some people steal art and dont credit and just turn their comments off and dont take it down as an artist its frustrating other than that really good app really appreciate,0.18549382716049378,Positive
good,5,2026-03-08 22:08:23,good,0.7,Positive
I think it's a fun app and I enjoyed looking at the pictures,5,2026-03-08 22:05:45,i think its a fun app and i enjoyed looking at the pictures,0.4,Positive
yay,5,2026-03-08 21:32:33,yay,0.0,Neutral
"WHAT HAPPENED!!!!! Pinterest used to be my absolute favorite app!! Now, the app is nothing but ads!!!! Just scrolling causes you to engage with an ad. Once that happens, then you have more ads following you!!!! It is so stressing and intrusive! There isn't an option to turn off the ads from playing. The option to hide the ads or hide the ads that aren't interesting to you doesn't work. Everything is a freaking ad! Pinterest sucks HARD!",3,2026-03-08 21:15:25,what happened pinterest used to be my absolute favorite app now the app is nothing but ads just scrolling causes you to engage with an ad once that happens then you have more ads following you it is so stressing and intrusive there isnt an option to turn off the ads from playing the option to hide the ads or hide the ads that arent interesting to you doesnt work everything is a freaking ad pinterest sucks hard,0.1583333333333333,Positive
can always come here to get great ideas!!,5,2026-03-08 21:03:13,can always come here to get great ideas,0.8,Positive
yasssss,5,2026-03-08 20:56:34,yasssss,0.0,Neutral
Pinterest knows what I like and i love this!,5,2026-03-08 20:46:57,pinterest knows what i like and i love this,0.5,Positive
Really good. Find nearly everything I want,5,2026-03-08 20:35:39,really good find nearly everything i want,0.39999999999999997,Positive
amazing,5,2026-03-08 20:28:28,amazing,0.6000000000000001,Positive
best man 😜,5,2026-03-08 20:24:51,best man ,1.0,Positive
nicely sorts,5,2026-03-08 20:18:50,nicely sorts,0.6,Positive
absolutely unusable because of the amount of ads,1,2026-03-08 20:13:45,absolutely unusable because of the amount of ads,0.2,Positive
"Pinterest: A treasure trove of inspiration for DIY, fashion, and home decor. 5/5 🌟",5,2026-03-08 20:10:48,pinterest a treasure trove of inspiration for diy fashion and home decor ,0.0,Neutral
Creative and Satisfactory.,5,2026-03-08 20:05:15,creative and satisfactory,0.5,Positive
love it💕,5,2026-03-08 20:04:04,love it,0.5,Positive
excellent,5,2026-03-08 20:01:24,excellent,1.0,Positive
okay,4,2026-03-08 19:58:44,okay,0.5,Positive
that's a very good app,5,2026-03-08 19:46:30,thats a very good app,0.9099999999999999,Positive
good,3,2026-03-08 19:40:14,good,0.7,Positive
Nice app,5,2026-03-08 19:30:20,nice app,0.6,Positive
Amazing,5,2026-03-08 19:28:26,amazing,0.6000000000000001,Positive
There's almost always at least 3 ads on the screen at any time.,1,2026-03-08 19:12:32,theres almost always at least ads on the screen at any time,-0.3,Negative
"I don't even use Google to search for pictures anymore! All the photos on here have an amazing aesthetic, and I love saving things to my boards. But unfortunately, I got cyberbullied. This makes me very sad, as I love Pinterest a lot. Please make stricter rules, so this can prevent bullying. Thanks. :(",4,2026-03-08 19:01:32,i dont even use google to search for pictures anymore all the photos on here have an amazing aesthetic and i love saving things to my boards but unfortunately i got cyberbullied this makes me very sad as i love pinterest a lot please make stricter rules so this can prevent bullying thanks ,0.10833333333333335,Positive
"it is generally a great app I've had it for many years, great for art references but it is filled with ads and ai you can take off the ai yes but the ads are so frustrating to deal with and so much more common than before.",3,2026-03-08 18:46:53,it is generally a great app ive had it for many years great for art references but it is filled with ads and ai you can take off the ai yes but the ads are so frustrating to deal with and so much more common than before,0.3285714285714286,Positive
I Absolutely 💙💙💙 Pinterest! There's SO MUCH to Chose from when You are Looking for Something. Thank You So Much Pinterest for being either Serious or Funny ... either way I can Definitely Use Something that You have Offered to Me.,5,2026-03-08 18:34:22,i absolutely pinterest theres so much to chose from when you are looking for something thank you so much pinterest for being either serious or funny either way i can definitely use something that you have offered to me,0.08611111111111114,Positive
I love this app because when I have to send something and search from other apps but other apps doesn't understand my imagination but when I took to search this app so that app understand my imagination that's why ( I LOVE THIS APP 💞),5,2026-03-08 18:33:38,i love this app because when i have to send something and search from other apps but other apps doesnt understand my imagination but when i took to search this app so that app understand my imagination thats why i love this app ,0.1875,Positive
"Pinterest used to be such a great place for inspiration, now it's filled with ads, as many ads as original posts, and ai. Even if you block the generative ai options, they still come up on your page. It's just so sad...",3,2026-03-08 18:31:44,pinterest used to be such a great place for inspiration now its filled with ads as many ads as original posts and ai even if you block the generative ai options they still come up on your page its just so sad,0.2625,Positive
"Pinterest is amazing,I spend so much time here and every moment spent is a memorable one.Im just concerned,about the ai,there's tooooo much of it.Please remove the unnecessary ai,besides that lovely app!❤️",4,2026-03-08 18:23:51,pinterest is amazingi spend so much time here and every moment spent is a memorable oneim just concernedabout the aitheres tooooo much of itplease remove the unnecessary aibesides that lovely app,0.15,Positive
